461 442 419
411 459 457
425 478 469
453 444 464
484 435 398
444 462 411
466 486 431
485 494 422
476 432 484
503 422 453
450 448 427
472 436 444
461 485 454
444 460 460
440 432 446
492 472 478
466 440 388
441 481 467
424 496 413
482 447 426
449 424 424
505 501 463
467 463 483
435 477 393
491 439 438
475 466 477
416 442 439
453 513 460
419 433 463
490 426 411
116 4 191
68 15 166
57 -17 166
38 -8 220
86 -32 134
34 21 188
58 -38 137
75 54 136
96 -19 203
104 -9 176
123 -5 148
77 25 222
99 -25 182
36 -33 169
121 -23 207
117 -18 227
123 -31 184
33 12 182
94 -12 129
28 -24 144
36 33 165
109 -44 131
49 6 141
62 -10 149
76 41 191
114 24 224
59 9 152
53 13 134
114 -7 225
34 38 219
249 11 161
258 5 180
240 48 172
190 87 135
215 51 141
268 50 159
266 102 158
243 12 178
220 80 148
198 15 165
264 86 174
200 91 155
234 78 164
175 53 177
174 26 190
187 54 194
211 88 172
223 54 168
251 96 125
173 18 121
255 9 209
210 43 176
265 98 198
227 18 151
269 25 170
241 33 197
172 97 161
189 36 167
264 87 203
235 7 128
416 -25 -36
365 -11 -7
352 49 3
423 27 18
374 9 -15
381 25 60
442 63 44
410 -33 40
412 28 19
376 -20 -36
392 4 3
360 2 0
409 -28 -8
417 50 -11
450 62 54
391 33 21
407 47 55
418 -4 -27
354 -16 7
397 63 47
381 9 45
367 44 55
416 -24 37
433 -35 47
410 -8 -27
409 -21 24
381 6 -11
383 -30 52
378 -37 -17
431 -11 23
515 326 28
491 272 -14
521 295 29
466 291 45
454 249 7
484 275 39
530 260 12
504 259 -22
489 303 56
519 331 -10
450 259 -8
491 335 -25
497 288 1
473 261 61
542 262 -10
542 240 13
495 286 12
498 237 33
514 318 -17
508 252 -13
535 255 -3
462 306 55
481 324 43
507 309 60
510 247 50
523 312 -6
474 269 -18
461 333 -1
542 255 -1
545 333 -4
37 271 395
-44 299 435
42 288 443
-29 274 427
-4 309 396
44 239 384
-15 290 389
-2 293 438
-25 305 436
-11 221 384
-43 230 448
-11 269 417
29 258 396
-12 309 476
-41 268 453
16 245 473
40 311 394
-44 306 419
-19 301 410
-40 263 377
47 218 470
36 274 388
-22 228 449
-23 275 411
35 304 384
-24 288 379
19 213 420
-48 216 472
-5 277 398
-7 249 418
143 340 189
135 368 166
167 339 163
125 330 164
138 325 222
121 309 221
145 282 200
128 341 133
142 315 216
94 299 228
143 348 198
147 294 160
102 325 194
86 359 130
158 304 184
101 348 152
96 345 217
148 320 161
139 340 218
92 329 188
160 317 171
114 276 182
119 320 229
118 358 196
164 275 174
148 364 143
162 368 162
125 335 192
99 292 220
98 295 229
34 450 185
26 377 184
19 409 181
-2 414 101
34 420 194
2 367 123
-25 386 164
54 399 131
50 373 171
14 379 132
-3 419 133
-16 444 120
27 418 120
52 437 146
48 387 163
33 449 106
-4 389 119
30 441 110
45 420 200
40 401 169
4 425 151
29 386 124
57 390 162
-14 438 180
-26 444 159
-16 404 158
37 446 164
61 426 125
49 372 174
-13 396 145
139 249 275
99 290 184
123 242 211
125 266 267
108 279 194
132 199 265
146 256 249
71 221 260
118 284 203
89 278 219
83 283 277
123 217 235
90 224 274
157 212 194
86 222 231
80 279 221
133 223 200
91 210 194
125 208 218
75 264 243
76 215 238
61 208 211
139 245 265
72 215 188
95 205 261
152 225 190
61 251 207
125 246 270
97 267 262
158 195 235
407 306 358
388 327 340
400 314 282
420 278 277
480 352 286
473 284 323
479 325 348
442 313 297
397 267 319
447 313 334
418 285 305
403 271 349
403 334 313
457 316 307
469 287 349
430 325 340
400 312 283
461 326 272
395 299 349
459 277 337
424 328 294
408 296 364
458 260 292
429 283 296
477 289 361
418 269 281
465 316 299
420 300 351
433 327 295
393 289 296
82 355 94
91 345 171
82 332 85
72 357 152
136 296 170
68 338 90
108 334 127
51 313 166
103 367 123
129 350 117
99 362 180
123 351 144
101 331 104
81 383 112
57 385 117
111 355 90
71 370 172
101 302 87
101 314 137
69 307 91
62 340 177
50 295 132
46 301 141
56 377 137
80 348 107
112 340 174
