203 260 386
220 255 360
239 333 365
237 291 317
199 275 296
227 322 297
168 265 381
174 329 307
155 272 325
195 346 370
176 317 359
148 348 311
186 330 291
220 328 327
231 343 290
152 340 335
154 308 356
232 342 350
144 282 317
202 317 379
217 259 289
150 293 357
187 318 358
237 327 297
160 314 369
229 299 307
198 264 344
197 293 314
185 275 360
168 272 362
169 250 335
160 306 318
164 338 333
147 275 355
229 323 331
234 335 383
186 308 336
154 319 377
210 304 313
164 295 326
139 300 384
143 346 343
173 259 298
234 292 322
146 348 368
226 295 304
228 308 300
159 315 336
191 253 375
146 337 328
220 291 300
224 285 329
183 272 315
232 306 340
198 339 346
155 328 359
172 280 374
175 279 371
164 297 288
186 347 294
176 336 381
219 326 341
192 276 366
237 313 373
153 268 296
158 321 360
221 308 367
195 252 322
144 340 348
198 327 344
165 283 387
140 307 368
163 258 387
198 248 354
166 318 339
170 294 380
146 335 306
234 290 316
185 255 344
180 321 352
182 264 336
177 272 359
186 325 386
191 306 374
225 252 330
143 327 367
198 295 350
217 302 366
187 265 300
239 337 320
139 293 325
169 343 302
177 338 331
238 306 377
204 259 289
153 282 297
227 276 376
213 334 314
208 328 323
178 331 319
236 309 357
150 302 312
156 270 362
208 277 319
227 266 341
218 250 312
163 336 336
198 313 314
219 318 295
198 269 385
194 319 336
177 285 300
148 338 372
172 312 341
189 327 353
140 308 312
176 329 300
178 302 334
154 278 353
233 273 377
202 296 386
222 301 355
163 295 384
229 273 380
162 338 348
206 304 331
176 261 343
233 286 372
224 275 336
220 278 321
202 309 304
159 320 386
195 311 300
142 328 344
144 312 366
169 260 348
139 328 335
144 340 320
156 294 338
188 269 327
149 311 302
163 321 297
183 283 377
139 276 352
236 297 294
191 262 356
224 271 373
184 332 329
236 299 291
161 319 307
366 319 332
373 318 365
306 313 389
314 349 355
319 374 386
352 335 302
321 337 370
281 301 350
308 324 293
296 324 363
353 377 309
287 343 299
306 351 291
286 329 304
348 384 389
352 345 309
296 362 382
284 325 296
309 305 331
325 339 391
362 346 316
333 323 365
313 339 381
321 354 350
294 349 366
302 287 355
319 328 370
295 368 301
332 331 348
325 288 316
280 304 336
305 301 380
298 324 301
301 370 309
327 293 335
308 305 347
343 300 306
313 316 314
305 352 332
297 318 333
300 338 338
367 309 342
379 295 359
303 376 311
360 335 371
325 351 345
364 308 381
377 303 295
308 299 333
324 318 367
289 326 370
353 343 374
340 292 351
371 360 348
379 342 331
352 316 372
376 332 347
289 314 345
289 367 357
360 324 371
296 377 382
305 364 312
332 304 389
354 334 352
361 328 292
361 288 341
294 312 329
374 335 318
371 341 312
318 363 359
295 323 313
291 359 385
325 360 291
297 353 374
325 316 347
296 325 339
363 317 306
347 323 333
329 294 356
373 310 346
330 317 326
295 349 364
323 314 310
331 317 360
300 302 305
321 367 323
369 375 358
313 338 323
319 344 365
369 357 307
375 346 391
367 385 378
302 333 360
311 298 364
356 379 351
303 320 363
289 317 317
370 352 340
305 327 342
326 386 371
297 352 304
347 385 341
355 305 354
360 352 317
328 385 305
344 288 338
362 318 368
379 296 350
337 325 352
296 295 366
348 303 370
285 334 370
287 289 371
299 358 347
378 369 301
322 339 301
303 341 385
286 387 359
318 357 354
325 297 345
355 330 302
311 377 380
334 342 301
377 353 337
327 321 375
344 365 330
374 376 310
288 318 321
289 368 372
351 370 353
368 304 389
345 310 354
307 370 373
336 308 357
304 326 317
302 293 334
280 341 377
332 300 340
375 306 304
352 364 315
310 355 343
343 322 337
378 353 353
353 386 345
352 301 352
283 321 376
335 298 386
343 357 332
320 325 375
293 382 316
454 280 248
506 204 264
421 202 182
457 282 240
465 268 218
468 186 262
450 273 213
433 280 199
494 219 194
461 203 266
419 256 230
469 284 192
463 282 174
493 237 193
503 250 225
453 269 250
488 202 238
467 232 215
411 268 224
490 207 185
434 245 267
476 278 269
464 280 192
427 266 226
484 228 234
422 249 171
420 260 172
431 247 244
463 234 245
491 218 249
479 274 251
474 228 224
502 210 184
493 276 226
440 238 230
503 234 235
455 221 224
456 245 250
492 267 253
417 245 184
431 212 177
483 208 229
439 210 256
432 217 179
444 234 265
437 184 212
473 204 258
439 259 218
510 221 206
510 185 203
442 226 208
480 250 240
417 206 239
418 190 268
508 186 256
501 237 241
465 184 216
469 271 176
471 202 190
463 199 254
427 282 206
489 280 236
412 277 269
413 230 223
506 263 178
426 217 173
454 263 173
468 190 243
441 253 189
451 223 271
501 211 196
478 243 254
439 260 251
441 254 185
492 234 211
444 208 202
466 268 177
455 242 198
473 247 234
474 203 254
499 259 252
460 262 188
481 261 259
440 238 271
451 193 185
488 218 187
452 228 195
414 228 218
465 266 206
470 238 230
440 266 260
496 228 247
432 205 239
473 211 205
469 238 185
504 215 239
460 187 248
474 203 243
440 259 201
411 273 252
410 206 189
442 193 220
437 263 223
467 193 228
483 237 180
465 203 250
452 223 251
478 282 236
438 219 249
506 280 189
428 267 180
506 204 207
483 198 196
437 277 196
448 226 256
448 187 220
505 227 210
494 200 252
412 194 216
482 233 174
469 241 252
441 278 263
475 245 209
438 197 229
483 243 263
434 214 249
427 195 233
422 193 232
474 222 178
427 255 203
421 276 181
417 220 182
487 236 256
465 193 242
452 280 184
478 235 231
485 201 253
452 277 210
495 243 209
503 211 216
483 272 196
484 214 260
446 204 206
467 208 205
437 229 177
431 262 205
455 265 246
410 225 237
423 186 176
441 264 210
138 303 115
183 371 122
174 342 108
163 391 122
151 362 97
157 300 131
183 362 144
136 357 131
133 307 96
195 362 87
126 339 121
141 368 153
156 392 154
190 304 82
187 324 150
178 372 137
215 340 174
196 338 107
216 318 99
149 351 98
160 351 78
154 325 149
147 368 130
121 374 118
210 342 119
176 364 142
162 326 116
208 393 156
124 297 83
129 331 98
152 386 113
177 333 172
217 366 172
126 395 92
187 321 157
216 396 107
183 368 77
208 296 168
118 353 131
176 331 169
174 302 122
128 301 75
140 376 87
215 317 127
196 326 129
131 380 113
202 327 110
119 393 146
184 364 104
195 326 90
214 322 93
118 377 93
204 329 84
210 297 83
197 372 151
181 346 101
166 371 112
166 380 152
162 345 103
137 332 148
180 328 111
197 343 116
153 353 145
148 340 114
125 393 126
124 342 123
154 379 118
216 321 75
193 381 161
197 309 172
200 383 170
167 325 132
119 344 174
151 340 157
120 338 122
129 382 108
128 375 139
186 344 85
149 343 147
203 296 99
171 302 113
166 367 151
122 318 90
154 393 127
196 357 161
134 373 76
176 382 175
163 376 93
151 321 174
123 355 81
195 311 116
144 396 85
150 334 76
176 394 151
142 305 100
217 374 128
177 305 104
174 394 115
152 385 133
155 298 165
189 381 93
160 337 147
150 393 78
143 355 80
212 323 97
206 326 157
119 358 161
170 325 101
213 384 117
149 319 83
200 380 148
153 339 99
161 383 164
217 375 151
129 379 111
198 373 133
121 310 122
121 323 80
155 316 134
168 345 101
190 353 98
155 364 126
211 349 91
147 296 135
122 355 78
145 355 156
204 352 150
153 308 148
130 358 142
198 329 131
156 328 162
145 345 146
131 377 158
158 303 85
199 362 105
198 353 139
175 331 94
145 394 139
215 387 85
214 303 118
189 361 90
179 312 101
173 319 175
213 379 149
208 395 110
174 381 174
192 313 93
119 331 147
135 378 88
177 350 151
148 334 135
187 294 142
195 280 158
148 300 162
179 260 173
173 265 178
131 265 174
119 331 209
154 314 203
115 311 140
138 291 169
128 337 166
115 277 159
148 349 172
98 278 167
152 311 142
121 283 226
123 310 156
145 287 197
126 328 217
188 337 140
180 261 217
99 303 142
131 325 179
122 278 156
139 351 155
110 290 234
111 294 230
141 275 194
144 330 159
193 289 176
176 268 184
175 329 176
168 317 215
175 302 149
187 349 164
135 278 214
106 329 206
135 257 202
96 337 158
122 292 166
160 304 151
126 319 199
158 299 219
172 277 151
189 347 188
107 321 186
158 259 212
134 301 177
154 271 168
122 276 219
148 287 226
162 309 218
143 320 230
191 343 210
194 284 165
125 306 203
175 328 192
112 296 140
150 325 212
126 282 233
150 318 210
104 259 137
142 289 175
177 312 193
102 310 224
135 357 165
110 353 166
151 312 135
169 305 203
169 350 235
139 287 199
128 295 154
191 260 192
95 309 171
176 295 208
117 294 183
182 276 219
146 350 212
116 278 190
183 258 144
194 345 152
159 258 158
105 313 168
157 313 205
114 293 143
129 342 212
141 318 191
190 271 193
151 293 153
100 317 213
174 295 145
127 352 227
132 316 179
100 274 210
118 340 169
154 327 139
117 258 210
162 327 147
100 355 155
184 326 206
118 306 155
148 261 169
178 347 198
183 282 191
147 258 143
153 313 225
145 287 173
114 285 160
182 290 214
159 317 138
142 327 225
174 277 165
146 261 231
135 306 136
175 348 230
105 282 227
109 325 141
167 259 140
195 279 196
170 263 169
123 327 226
157 335 234
123 347 165
177 263 211
107 273 217
179 318 161
97 340 160
108 273 151
172 266 214
191 351 213
113 331 157
125 259 135
124 320 172
122 298 179
150 326 149
95 266 147
135 322 167
176 257 197
158 284 145
147 322 163
102 309 181
175 271 235
169 309 214
112 329 137
169 277 225
134 339 223
195 279 165
154 344 198
142 352 158
230 455 85
273 451 49
175 412 51
247 410 49
254 423 82
220 502 145
231 432 106
256 433 112
244 446 83
213 426 134
221 456 139
260 473 136
210 417 61
257 472 91
273 424 118
231 444 96
249 420 70
242 483 72
265 478 72
207 417 73
245 441 96
191 449 61
175 469 82
262 454 123
247 428 110
257 471 66
238 475 115
226 442 146
222 487 87
196 481 103
227 505 149
232 491 89
201 485 101
232 479 59
267 475 91
185 457 123
225 441 59
195 405 93
273 500 92
181 474 83
180 467 107
273 484 109
215 496 112
242 504 85
237 459 51
247 426 116
198 409 147
250 468 82
180 492 87
229 431 104
214 491 131
196 414 51
180 409 138
192 438 114
176 480 132
222 490 69
231 470 111
234 488 88
192 482 125
211 477 116
201 463 83
253 481 67
201 430 69
198 475 90
185 423 142
204 443 66
223 466 71
253 462 50
264 435 84
255 442 111
205 499 113
217 473 136
268 474 109
259 419 73
260 481 74
270 477 63
212 411 49
179 449 140
196 406 104
182 409 104
245 467 149
251 489 129
186 422 146
239 486 130
238 479 97
230 450 67
176 454 137
247 444 51
176 471 98
214 475 147
212 420 55
272 424 140
239 490 85
252 450 61
248 479 93
247 452 138
250 494 121
244 460 103
210 464 82
260 438 123
251 500 90
266 467 76
251 405 129
264 483 108
243 468 149
224 412 119
201 447 117
212 463 111
218 472 131
231 432 131
253 414 139
249 408 79
215 484 128
258 503 83
178 448 126
180 492 100
224 452 93
261 456 92
184 423 141
181 462 117
240 505 75
193 481 68
236 418 66
254 407 119
254 447 149
214 440 69
226 488 76
191 488 77
247 475 128
231 457 134
182 405 83
193 450 124
223 422 82
247 457 87
205 504 135
197 495 136
274 448 81
237 483 89
233 484 58
254 418 69
225 452 55
225 464 61
204 484 97
185 503 105
225 443 62
250 471 117
204 449 64
231 471 149
204 442 149
185 496 66
188 63 225
112 95 264
98 63 233
99 84 237
170 66 262
101 73 253
102 132 276
111 78 233
185 65 305
162 132 266
159 102 246
140 111 273
188 59 276
98 123 256
106 93 240
108 75 269
148 65 244
163 103 220
117 116 308
171 40 248
190 108 256
114 74 265
98 72 304
121 41 287
131 76 257
149 53 311
149 74 298
168 44 249
145 116 253
104 116 228
194 96 249
184 48 301
106 46 273
148 86 284
192 125 222
100 87 256
132 73 290
194 131 266
147 46 213
122 100 283
103 104 243
152 112 296
187 121 261
185 102 285
167 120 220
124 68 233
169 89 276
180 127 228
185 85 255
131 112 297
111 72 242
111 56 281
