58 112 270
16 74 294
44 160 222
33 82 217
52 160 242
103 148 234
63 164 209
99 137 277
91 74 270
49 157 244
72 77 234
57 144 286
46 124 239
54 155 305
41 152 231
84 131 245
47 150 255
26 156 216
69 89 217
93 153 286
77 140 256
106 150 251
81 78 289
56 135 223
66 124 297
51 94 259
93 150 268
104 112 254
32 131 306
106 68 255
43 117 256
81 146 303
45 158 212
86 83 220
20 85 271
105 81 251
54 149 276
50 130 259
102 86 267
101 93 284
84 154 285
15 139 267
10 78 208
54 95 278
56 154 213
37 159 270
78 135 285
61 69 256
92 117 213
86 91 269
82 161 298
13 158 210
63 153 293
60 129 294
40 88 245
49 142 283
11 141 306
77 104 292
9 109 265
30 145 277
79 129 278
38 142 262
35 71 298
33 138 286
42 127 257
70 164 249
87 122 271
103 145 258
78 68 254
9 143 299
69 121 234
41 149 235
88 135 245
97 124 277
12 167 286
20 129 211
47 75 222
98 68 232
11 159 265
38 157 215
16 148 211
81 152 282
60 147 306
44 161 307
26 168 240
54 129 227
56 93 211
30 105 208
102 151 249
72 102 233
19 101 285
32 74 251
29 75 230
94 150 281
31 163 298
70 112 218
49 153 228
38 76 233
27 136 259
65 164 217
63 132 290
81 70 284
85 158 290
15 77 271
51 113 239
86 141 237
99 84 305
70 151 301
21 136 240
54 68 253
13 122 266
30 107 300
37 146 240
70 167 301
89 120 234
80 128 238
29 168 221
53 88 245
8 95 236
15 121 225
104 157 307
31 88 257
19 121 297
82 88 266
8 75 287
79 109 234
96 159 269
100 125 212
101 147 266
45 135 214
41 109 271
54 139 308
34 144 222
31 120 267
60 167 285
43 130 208
47 99 247
62 119 277
88 89 253
40 132 218
89 127 218
58 132 239
73 156 209
80 127 304
82 83 304
43 166 216
30 161 267
103 139 270
54 157 295
95 85 303
47 111 279
24 128 242
90 99 210
105 115 294
71 158 243
82 125 233
58 131 249
106 74 219
97 149 303
73 115 258
35 168 260
6 121 280
78 143 239
23 93 276
68 125 257
17 129 224
98 78 297
52 74 217
45 143 291
86 144 280
62 165 236
10 142 226
41 74 296
42 97 267
42 166 296
96 88 293
68 106 300
91 68 231
37 160 259
83 86 292
76 96 283
80 93 255
14 135 247
36 118 270
89 114 225
95 130 232
52 77 234
70 100 293
22 97 211
35 82 212
101 101 302
7 136 298
29 90 294
50 81 295
11 114 243
6 126 300
92 155 223
105 166 305
76 92 264
24 111 305
40 160 248
14 78 302
25 141 265
18 116 238
40 159 237
35 126 228
42 70 232
92 77 235
19 127 226
20 85 248
69 153 307
86 115 275
79 122 278
6 156 245
55 146 288
53 92 296
20 159 243
50 85 237
24 151 231
36 95 306
27 156 209
14 100 239
70 146 294
15 112 291
19 140 211
66 139 275
41 96 264
28 102 297
38 142 240
84 70 279
92 69 210
94 102 281
58 90 232
17 140 286
101 129 277
72 80 217
58 130 268
53 117 210
57 143 236
64 87 289
36 110 293
93 95 303
78 155 235
96 157 298
18 124 254
22 77 266
27 167 208
98 143 287
46 130 261
10 111 257
7 80 245
