387 225 172
385 210 136
370 193 151
332 229 97
317 237 176
397 223 92
322 226 156
388 188 116
312 158 124
350 216 132
318 183 94
386 204 167
375 196 128
374 153 86
335 176 128
399 172 88
400 233 165
394 191 167
385 171 108
325 219 107
315 203 112
321 242 91
369 188 81
308 145 145
398 193 126
375 146 168
329 216 95
380 185 150
330 212 89
399 194 158
334 237 151
334 174 133
393 224 104
394 188 116
341 225 142
350 198 169
369 177 120
394 227 87
333 143 155
385 211 112
330 242 162
334 216 129
370 237 82
377 170 118
379 218 176
316 151 165
340 196 149
323 215 175
386 216 145
308 159 78
392 182 97
352 239 152
321 232 112
384 220 162
372 222 92
371 235 86
366 167 141
330 182 145
394 229 90
387 230 172
345 207 154
334 230 155
374 221 149
404 226 131
369 143 143
313 214 158
354 224 171
331 161 81
311 179 112
398 188 108
384 170 168
389 158 133
328 205 136
394 211 137
406 172 87
405 223 176
314 215 80
314 142 125
371 194 89
353 198 98
362 144 93
396 172 88
403 190 167
358 184 167
306 148 95
375 155 155
369 188 136
375 169 133
317 150 140
365 213 113
359 171 150
339 227 171
331 189 151
346 179 117
324 155 115
327 153 118
353 146 100
359 238 137
381 239 88
320 237 133
347 195 101
320 197 89
406 241 92
381 178 122
366 199 110
337 144 157
315 176 132
404 230 98
400 181 154
316 232 129
323 190 159
344 233 164
388 173 91
370 162 129
312 170 79
400 169 136
321 157 169
384 208 92
391 229 82
402 159 149
405 192 170
371 179 112
389 205 107
384 218 148
318 151 105
366 224 112
330 145 95
334 223 94
375 231 149
349 151 141
388 221 149
391 231 85
321 217 144
398 146 95
376 191 128
317 169 169
336 174 153
322 239 116
378 210 123
324 179 163
371 187 176
350 142 140
326 166 163
347 212 149
384 179 160
378 214 82
383 195 81
324 221 141
375 193 137
327 232 157
336 156 164
368 234 114
390 164 91
345 154 93
342 145 141
336 167 137
314 148 83
381 201 138
361 183 115
314 206 109
376 221 107
316 212 114
338 197 136
317 152 84
381 242 103
309 241 125
341 208 154
328 210 148
346 218 96
321 173 84
311 212 164
391 153 176
355 210 104
403 192 118
385 158 136
397 176 129
322 220 176
319 154 87
354 166 93
327 200 138
356 219 151
380 225 161
313 196 105
329 151 114
387 236 111
391 228 177
385 233 122
330 164 155
392 242 130
336 235 156
373 231 130
326 222 122
364 204 143
338 236 169
378 239 107
337 232 143
332 193 102
387 242 77
366 233 126
399 223 111
387 167 90
362 229 128
314 189 98
325 227 96
363 210 111
306 201 86
387 197 99
366 233 116
402 195 126
355 233 139
343 190 136
393 203 132
353 231 114
339 161 101
405 185 99
382 220 156
404 176 114
400 157 167
360 240 177
329 216 153
358 210 147
343 161 87
310 215 110
385 205 173
333 211 148
403 179 101
336 225 115
339 240 103
402 152 151
349 163 146
362 233 115
325 163 133
369 229 96
339 237 154
326 219 115
366 142 90
363 194 126
326 203 177
348 180 89
314 225 107
325 155 173
330 173 99
349 180 166
307 148 141
322 171 174
351 166 112
333 198 112
334 197 94
393 170 133
344 214 154
387 151 82
320 193 92
401 184 77
309 160 124
398 201 110
371 224 177
401 185 139
306 202 83
364 184 144
344 174 147
319 228 144
368 196 161
328 207 83
373 238 122
335 208 151
359 168 165
366 187 125
400 232 100
374 241 156
337 157 147
378 201 117
308 206 77
400 171 129
375 164 79
405 222 131
331 224 147
404 239 134
357 165 161
359 182 125
320 161 138
339 240 160
321 216 166
346 231 90
371 223 79
328 200 135
370 170 151
378 203 113
316 182 135
334 143 175
374 175 130
357 149 146
338 151 130
316 158 145
316 183 127
354 168 96
349 188 143
380 195 94
404 198 165
348 143 151
340 184 109
357 178 162
329 192 150
307 150 143
384 202 130
327 178 115
366 217 142
309 161 98
349 175 168
390 211 135
344 172 98
381 240 121
333 221 125
391 185 137
332 159 106
404 189 118
372 220 157
384 220 127
374 170 89
371 176 121
366 150 124
370 197 141
380 144 143
341 176 114
336 149 121
333 162 100
327 205 140
327 188 85
311 234 94
329 187 118
354 237 109
324 143 129
345 206 127
343 153 109
371 229 176
398 224 174
314 222 116
310 171 124
403 186 77
383 222 174
396 172 93
363 216 157
328 176 82
389 153 144
394 236 145
373 170 128
340 232 92
326 205 129
346 237 134
320 187 85
326 226 111
329 229 89
360 242 83
377 149 125
331 162 94
346 222 83
327 187 119
327 153 95
347 201 144
397 208 124
397 237 98
378 173 134
341 213 104
383 202 136
404 218 88
337 216 79
312 144 80
383 220 144
355 237 133
334 238 80
328 153 126
328 216 107
345 180 78
363 166 124
386 166 87
393 242 159
390 228 79
399 154 111
341 181 135
384 183 146
307 150 104
347 199 116
368 237 115
345 183 82
325 172 82
351 228 167
328 215 90
327 187 121
357 180 142
320 193 145
369 143 126
402 198 124
400 155 95
351 235 131
379 176 94
375 232 88
349 187 174
392 162 100
309 223 102
335 207 158
357 237 171
52 -19 221
80 -23 281
13 42 296
43 30 269
85 66 242
48 51 230
84 72 302
83 2 219
94 19 214
53 28 222
83 4 251
75 -21 277
74 21 214
51 35 247
66 71 243
98 30 312
30 60 219
14 26 296
50 6 306
45 64 299
74 30 244
76 -14 237
48 13 271
51 6 216
4 21 221
41 70 256
47 43 263
25 70 277
4 63 244
50 0 304
79 -21 284
11 33 306
98 -7 277
60 43 248
23 53 241
40 31 213
60 0 286
34 50 233
71 35 243
96 16 266
20 59 228
55 -8 232
2 7 228
97 -3 247
60 8 239
14 -9 289
100 30 279
24 -19 250
101 -1 271
28 57 282
62 20 227
63 54 250
21 -13 225
41 -1 218
34 19 291
19 48 221
84 -13 269
98 32 279
11 33 241
34 14 312
68 59 215
40 74 270
47 72 270
93 59 312
100 7 213
101 10 267
6 56 284
67 -15 256
89 3 308
69 -4 238
100 69 229
18 -7 289
59 69 248
9 4 311
20 40 241
85 -11 308
7 63 249
24 -21 227
61 -22 264
81 48 238
9 12 246
83 31 266
90 -13 265
39 28 238
88 46 259
82 77 227
39 -12 236
20 -3 311
24 -7 278
4 23 246
59 26 230
65 61 291
22 59 228
79 -17 261
25 40 247
35 34 262
97 48 299
24 43 294
60 36 308
43 71 278
47 -8 283
20 63 225
21 77 258
86 17 239
27 7 282
32 -20 256
8 48 311
20 68 260
29 6 290
45 65 251
86 39 297
24 32 244
34 60 270
69 1 228
74 34 289
38 15 305
97 -21 263
65 16 221
22 13 214
2 17 285
13 49 310
72 32 281
51 62 257
6 34 284
39 66 306
64 5 285
12 58 286
76 39 257
100 66 226
79 32 244
53 41 217
77 15 241
35 12 229
19 36 312
66 58 276
64 -22 302
65 24 256
84 32 251
5 42 285
47 24 280
64 60 305
56 34 250
19 -10 241
45 8 271
92 71 217
67 -11 308
82 11 275
17 11 306
18 14 262
48 48 238
16 34 242
8 8 287
25 37 298
96 15 260
79 -10 256
65 52 290
62 -2 251
25 30 228
65 7 228
59 -12 229
40 77 219
8 -22 261
94 -21 240
91 17 290
32 22 279
49 50 255
62 20 297
42 44 222
5 65 267
29 51 299
9 22 293
35 -12 281
25 34 231
12 51 306
51 -17 252
45 13 232
91 20 231
34 72 270
94 7 276
84 46 289
34 42 297
64 45 228
87 27 215
37 12 227
92 57 310
65 17 289
10 56 298
12 49 237
43 72 300
33 54 228
36 -1 262
10 -17 284
75 4 289
10 74 313
49 15 303
73 39 274
11 74 253
60 36 297
90 -18 244
39 53 267
15 24 221
34 37 265
24 40 227
81 35 264
61 6 250
64 76 214
27 -6 214
1 50 226
29 28 264
46 8 218
6 76 253
24 3 224
99 42 245
87 -22 258
21 48 310
72 26 266
31 -23 279
83 42 237
87 41 260
82 2 282
1 58 307
48 -9 269
97 4 299
15 66 262
13 39 276
80 74 222
23 50 265
85 -21 264
78 4 224
15 5 264
15 6 280
50 17 290
79 55 296
16 76 254
95 17 225
41 -7 231
62 12 291
86 70 282
17 26 297
27 8 258
86 -20 282
77 12 307
43 36 301
86 67 243
8 -18 271
87 49 286
21 72 246
87 74 303
11 7 282
47 53 263
91 -23 277
18 -4 302
52 58 217
100 14 272
11 -5 250
99 39 292
73 58 288
31 69 303
49 10 256
