298 267 77
306 234 77
325 251 59
288 224 66
332 250 114
292 248 107
363 235 118
376 197 139
330 216 83
281 196 103
255 189 281
290 170 347
228 239 330
255 153 310
256 218 292
281 149 329
266 231 280
284 219 324
287 177 286
213 227 323
350 395 294
302 385 282
302 397 337
346 393 290
320 381 349
391 398 338
374 409 349
311 391 308
368 384 362
380 455 324
146 419 421
172 444 398
140 375 379
198 393 353
161 375 345
135 375 398
152 385 352
149 372 380
162 383 349
165 391 423
484 -30 193
414 -16 243
415 -21 149
479 -16 192
446 48 205
433 15 197
454 -2 205
451 -9 156
433 63 160
465 -1 152
131 216 267
190 266 305
182 256 273
205 255 329
147 175 327
136 204 279
205 264 306
126 184 353
206 264 309
210 205 309
290 16 58
244 -7 45
293 63 55
225 22 23
243 24 63
258 46 53
225 25 23
246 -20 -18
207 53 7
282 -26 52
104 210 478
92 250 459
101 228 450
167 225 475
130 171 452
137 162 454
154 238 525
130 235 532
96 204 449
167 177 521
45 116 382
4 124 436
33 137 396
8 145 350
27 157 395
44 180 422
43 209 361
42 158 397
55 164 431
6 182 401
153 355 178
103 403 209
158 341 168
141 397 179
99 362 211
119 426 218
150 361 248
125 367 187
145 382 247
134 355 189
317 231 203
278 306 145
309 229 209
238 296 139
299 267 141
230 299 143
226 281 226
276 291 189
295 282 184
224 250 199
497 419 283
467 431 245
447 349 260
461 347 318
523 376 265
449 406 298
480 417 279
474 417 294
501 413 318
469 388 311
175 46 58
111 59 68
102 43 68
101 50 49
123 65 57
151 41 116
99 58 66
131 10 42
158 74 43
168 1 72
272 140 294
288 168 322
291 102 235
287 95 283
289 170 265
313 173 236
258 78 282
327 114 310
232 149 262
315 87 318
77 154 331
112 173 344
105 164 354
24 213 391
57 197 367
81 170 337
100 192 325
93 233 400
80 206 397
15 223 398
156 245 423
195 234 421
212 259 382
190 197 419
160 271 348
238 175 334
254 178 358
250 235 346
202 237 398
167 260 340
249 195 201
260 127 239
249 159 203
229 202 285
301 206 298
303 149 208
283 117 248
253 180 228
260 123 299
223 130 280
318 18 482
350 8 450
349 20 461
363 60 493
305 60 452
390 28 478
320 38 471
365 -26 483
332 38 409
380 28 443
465 2 319
537 6 325
477 45 240
463 -5 321
503 3 329
454 28 272
469 -5 302
500 30 275
536 72 264
485 87 279
82 362 68
