39 83 83
36 89 89
4 62 97
17 73 118
28 78 86
5 91 88
31 75 112
22 95 100
16 68 81
21 78 78
3 63 100
20 84 103
33 63 93
14 81 87
20 82 86
26 84 112
4 65 112
8 56 115
38 92 92
7 93 85
2 88 79
14 92 109
41 90 92
37 56 118
19 79 107
40 58 102
13 90 80
32 79 112
3 73 109
16 76 101
10 69 78
22 68 112
28 86 83
26 79 92
28 60 89
20 75 86
42 74 101
8 80 88
21 80 96
36 58 114
10 90 85
24 73 113
12 93 86
19 80 83
32 69 114
2 63 85
10 73 79
41 69 108
29 72 82
25 64 111
34 70 90
16 63 87
21 74 101
33 66 79
3 95 78
26 76 95
4 71 82
22 88 85
4 63 102
13 89 109
19 85 88
28 75 85
26 88 79
8 83 118
19 91 82
30 62 110
33 58 89
6 56 78
2 90 116
10 87 79
30 88 90
18 69 97
40 72 107
33 64 85
31 57 92
28 78 100
14 95 100
31 58 112
41 64 106
19 84 113
13 94 82
13 78 95
42 74 106
25 83 100
11 65 83
27 64 87
21 93 110
5 89 104
2 64 96
27 83 108
21 79 114
10 63 79
39 89 87
26 90 101
22 76 87
22 65 107
4 69 106
12 63 80
36 81 114
30 94 114
5 88 93
10 68 83
32 94 85
7 56 92
26 75 93
32 83 90
11 81 88
40 71 118
30 79 78
4 79 80
16 76 97
9 91 100
37 87 110
10 60 85
12 85 86
16 86 99
25 75 100
41 84 98
35 57 116
11 94 81
25 90 96
9 95 110
33 88 89
9 63 115
5 79 101
22 75 109
5 92 112
20 82 92
14 75 83
17 80 107
8 75 94
17 92 92
9 88 96
26 67 87
35 94 99
31 85 91
16 83 114
28 62 116
34 62 92
42 77 110
41 83 114
9 74 108
40 81 97
9 66 78
2 76 115
22 58 104
13 87 87
6 77 100
3 86 102
30 94 91
11 62 94
11 78 89
10 78 99
21 77 112
12 90 94
18 89 102
35 84 109
41 74 81
17 88 98
39 83 118
13 92 94
39 76 111
2 83 112
11 86 109
18 67 93
26 80 91
28 57 111
38 70 87
18 62 100
4 92 83
5 60 107
5 77 80
29 71 103
40 70 81
42 80 118
3 93 97
38 76 97
19 74 105
20 92 117
42 82 88
22 68 106
11 75 100
31 77 87
30 67 91
15 65 89
25 57 97
9 70 95
22 80 101
18 88 112
2 67 91
38 56 79
22 58 106
27 61 94
20 61 104
38 96 86
18 87 90
40 89 109
10 76 80
10 91 112
6 91 90
32 61 86
28 86 114
42 71 104
16 72 109
12 65 97
20 79 93
14 65 84
5 59 87
25 62 81
22 94 78
13 87 112
39 61 97
22 59 88
41 58 105
26 87 106
42 85 101
21 66 101
28 91 89
18 77 104
40 74 95
2 85 80
35 94 111
23 65 86
35 88 83
15 75 82
9 88 117
22 84 97
9 90 82
7 91 114
14 82 97
12 81 114
7 61 118
36 56 99
26 63 113
10 86 83
25 69 98
21 68 79
32 71 106
29 73 92
38 91 99
29 70 110
35 61 106
3 56 114
34 81 105
6 57 87
31 89 97
37 77 99
11 56 78
15 84 88
25 79 104
12 80 113
20 71 112
38 83 89
20 70 85
13 66 116
23 65 83
27 73 117
17 72 103
39 87 88
9 87 114
31 70 89
22 62 100
31 92 83
40 81 94
26 75 115
41 80 86
24 63 92
33 75 84
25 65 87
34 57 114
28 78 91
9 77 93
42 69 104
25 83 91
8 59 89
13 67 111
38 91 91
30 64 116
36 59 109
24 81 86
25 56 96
29 69 113
20 91 93
37 77 118
15 61 78
32 82 97
34 79 110
40 63 85
17 75 96
39 72 89
37 92 104
2 80 79
24 66 86
12 85 99
22 90 84
27 73 78
9 96 83
39 83 103
36 87 105
41 77 110
38 93 80
32 66 90
11 88 95
24 57 98
8 75 116
17 70 115
34 62 84
12 64 107
13 64 82
24 56 91
4 88 84
42 58 85
36 96 105
6 90 117
40 87 90
5 94 118
27 84 80
18 91 78
2 86 92
39 94 86
17 74 81
24 77 102
40 91 86
13 78 80
14 96 92
32 65 112
34 96 108
5 59 102
35 86 96
22 82 80
3 78 84
17 73 96
8 74 86
21 56 96
5 90 80
40 89 116
38 68 93
34 83 89
33 84 83
34 71 100
7 80 90
16 71 97
40 80 109
30 91 105
37 92 115
2 66 78
2 79 78
26 68 109
29 88 78
33 94 79
38 75 86
11 92 93
35 57 85
19 92 85
23 94 90
12 65 83
24 68 96
20 59 101
25 71 108
3 95 98
25 85 94
31 58 87
24 67 80
40 68 109
11 81 104
16 68 93
24 84 118
27 63 95
42 59 106
20 74 113
16 62 100
40 78 94
12 74 98
9 80 84
14 80 83
23 83 95
22 96 103
9 73 91
18 91 104
2 95 112
16 87 79
41 95 112
12 83 90
8 77 118
14 93 93
33 69 84
7 88 113
34 90 91
11 61 89
38 77 80
34 76 96
10 69 96
38 74 111
30 72 84
28 71 80
8 75 105
33 81 87
2 91 104
14 80 84
9 69 99
2 60 88
36 89 99
3 85 116
37 64 90
10 73 106
21 66 84
15 83 93
29 77 98
16 94 92
41 71 88
16 87 88
24 77 90
5 57 113
40 59 84
14 78 99
3 75 95
42 83 95
39 88 98
22 92 90
15 73 114
33 87 114
5 72 107
10 81 106
7 56 104
38 57 80
13 65 108
6 81 89
37 85 112
42 57 106
30 60 96
17 73 105
39 63 101
32 62 95
38 58 84
4 70 114
39 62 112
22 65 90
4 82 111
13 67 117
7 74 102
40 64 114
23 69 103
28 63 81
2 78 111
30 86 86
36 88 101
40 56 101
21 95 108
18 73 95
27 65 116
4 59 114
7 65 99
2 60 117
39 62 79
38 65 109
14 82 109
20 80 97
17 95 91
26 71 101
29 95 94
24 61 110
22 59 106
15 81 111
5 87 81
36 59 95
41 96 110
23 79 105
21 90 91
19 58 92
36 81 91
5 84 92
36 72 95
34 92 87
22 84 88
29 68 92
28 83 100
30 83 79
25 81 101
23 74 92
26 56 93
19 77 111
10 91 79
34 77 111
27 96 86
5 57 99
32 67 116
35 96 117
15 83 106
30 86 108
26 59 103
33 68 108
38 58 88
4 83 115
25 68 81
21 72 89
20 93 117
39 88 108
8 93 109
10 90 118
26 56 99
15 59 87
39 70 87
9 91 117
37 94 112
15 61 82
18 75 113
36 75 82
36 73 118
27 67 101
16 87 103
10 62 111
17 74 113
13 61 118
8 56 88
6 84 94
29 83 103
7 74 96
3 83 114
40 57 105
5 83 99
34 81 83
38 68 89
23 72 85
6 65 86
2 81 88
10 78 106
23 70 104
15 61 87
31 82 118
37 92 111
11 67 84
28 90 91
23 92 118
24 88 98
38 90 114
19 73 98
32 82 82
30 70 105
32 74 115
17 92 102
21 62 100
39 94 82
11 87 108
4 71 107
10 92 98
41 84 80
42 96 93
27 66 109
10 91 105
24 89 99
13 59 114
40 91 80
21 94 100
6 86 113
29 80 91
25 64 115
36 61 78
10 61 99
34 65 84
38 70 109
7 91 107
18 85 109
36 56 108
27 89 92
8 64 84
13 59 94
4 83 81
6 81 115
34 92 108
33 84 110
35 83 105
30 59 106
29 61 103
23 76 100
24 75 117
40 91 97
5 85 80
37 59 116
3 59 108
8 80 104
9 91 110
6 95 88
22 57 78
29 68 78
10 63 105
37 70 110
32 71 117
22 73 107
16 86 108
23 60 96
14 96 91
14 61 81
6 57 114
16 92 93
4 73 109
23 56 109
28 80 113
37 59 89
41 90 92
20 85 87
10 -17 49
11 -18 88
47 -7 78
24 -7 67
38 8 62
24 12 88
30 -1 53
30 -16 60
24 10 88
40 10 79
35 16 52
43 4 71
14 7 80
11 15 81
33 -9 87
22 -16 77
23 0 72
20 17 73
29 -12 59
47 -2 53
17 -3 67
41 -13 53
37 6 54
46 -20 85
30 -17 50
11 -13 57
22 -9 83
50 12 53
23 5 57
36 -18 50
17 10 75
40 20 80
40 6 64
31 13 68
14 6 61
22 -15 86
42 -3 76
33 -4 86
27 -1 80
31 14 71
39 15 53
38 15 68
23 -12 67
34 18 65
48 -4 64
48 6 86
48 0 62
35 15 63
45 -1 61
34 3 70
14 -11 63
32 11 51
13 16 55
40 19 62
14 -7 69
44 15 74
50 -6 63
31 0 88
50 18 73
46 17 51
26 -8 84
18 -12 89
46 -11 84
35 8 86
20 19 64
32 -13 51
22 -3 60
41 -7 68
23 1 64
43 -1 81
10 1 54
47 9 74
38 -11 67
28 16 52
38 -1 60
17 8 76
22 5 66
47 -19 66
17 19 58
44 18 54
30 10 54
11 1 71
17 -2 85
30 -3 88
29 -8 89
31 -9 84
17 14 56
17 17 76
40 15 57
25 17 61
42 -11 87
48 -12 89
35 -14 68
33 12 60
34 -17 56
40 10 59
26 -12 66
24 11 57
44 12 71
10 11 63
36 15 72
19 -19 85
25 -9 70
29 -16 82
40 6 63
18 -20 83
42 20 86
49 -17 68
20 6 58
19 -8 85
11 -9 75
27 -13 58
12 13 88
12 4 70
16 10 64
21 -13 81
13 7 65
15 -8 58
43 -15 61
34 20 87
15 14 70
23 -7 61
42 0 84
36 6 65
33 -8 71
34 12 65
13 -1 82
22 -18 54
47 3 82
11 -4 58
38 -17 57
16 -16 71
25 19 89
34 -10 78
19 -19 88
39 -6 62
22 -1 56
19 19 78
21 4 61
30 -20 55
42 16 75
20 -10 74
27 8 61
25 1 88
49 10 86
46 8 87
39 8 85
47 -14 54
35 -12 73
28 5 70
16 4 66
41 -17 87
18 -17 51
27 16 76
14 -7 86
49 11 60
46 2 51
46 6 79
21 -15 53
36 2 72
34 -7 56
48 10 77
20 19 58
17 -19 84
34 1 69
33 11 66
26 16 70
37 -3 51
14 9 58
29 11 62
26 6 88
13 8 57
44 0 57
11 4 62
21 -13 66
21 12 60
23 0 81
14 -18 83
41 -4 58
14 -7 87
43 2 54
45 -6 70
21 -6 72
20 4 67
25 -13 74
10 -15 59
21 13 54
12 5 56
46 11 83
44 0 80
18 -17 49
40 5 57
18 20 82
42 -8 66
48 -6 83
42 18 89
39 -18 49
10 -3 64
22 -15 78
30 1 81
30 12 79
41 -5 66
43 10 86
35 0 50
16 14 62
16 18 67
41 -6 71
18 8 58
10 -5 62
41 11 57
14 16 89
11 -14 86
33 -20 84
33 -18 53
42 14 62
48 -15 71
24 18 70
41 11 61
31 -15 54
40 19 84
38 14 85
26 -17 72
10 17 86
44 10 89
44 20 77
48 -8 52
30 -19 70
33 -10 83
28 -11 86
46 18 79
22 12 63
24 -1 50
32 -6 78
11 -2 82
37 7 53
42 -2 52
25 -16 82
19 18 77
22 -2 78
20 8 77
27 -13 71
33 -5 76
39 -18 66
20 6 78
16 -16 53
16 -7 76
